month,tmean,tmean_zh,precip,cal,clim,clim_zh,clim_p,anom0,anom0_zh,panom0,anom1,anom1_zh,tmean1
2024-07-01,20.8571428571429,20,114.228571428571,7,20.8571428571429,20.0928571428571,114.829591836735,0,-0.0928571428571416,-0.601020408163265,-1.10408163265306,-1.18571428571429,18.0571428571429
2024-08-01,21.7285714285714,21.1,73.7571428571429,8,20.1969387755102,19.5857142857143,122.331632653061,1.53163265306122,1.51428571428572,-48.5744897959184,0,-0.0928571428571416,20.8571428571429
2024-09-01,14.9571428571429,14.4,145.6,9,15.8703296703297,15.2538461538462,96.8901098901099,-0.913186813186813,-0.853846153846154,48.7098901098901,1.53163265306122,1.51428571428572,21.7285714285714
2024-10-01,12.1571428571429,11.5,125.357142857143,10,11.578021978022,10.9538461538462,98.5648351648352,0.579120879120879,0.546153846153846,26.7923076923077,-0.913186813186813,-0.853846153846154,14.9571428571429
2024-11-01,5.88571428571429,5.3,64.9714285714286,11,6.16703296703297,5.56153846153846,91.5,-0.281318681318681,-0.261538461538462,-26.5285714285714,0.579120879120879,0.546153846153846,12.1571428571429
2024-12-01,2.45714285714286,1.7,64.1142857142857,12,3.2043956043956,2.59230769230769,73.9241758241758,-0.747252747252747,-0.892307692307693,-9.80989010989011,-0.281318681318681,-0.261538461538462,5.88571428571429
2025-01-01,2.87142857142857,2.2,116.128571428571,1,2.23877551020408,1.62142857142857,76.3836734693878,0.63265306122449,0.578571428571429,39.7448979591837,-0.747252747252747,-0.892307692307693,2.45714285714286
2025-02-01,3.54285714285714,2.7,34,2,3.87551020408163,3.22142857142857,62.1826530612245,-0.33265306122449,-0.521428571428571,-28.1826530612245,0.63265306122449,0.578571428571429,2.87142857142857
2025-03-01,7.62857142857143,7.3,46.4,3,6.76428571428571,6.27857142857143,64.3397959183674,0.864285714285715,1.02142857142857,-17.9397959183673,-0.33265306122449,-0.521428571428571,3.54285714285714
2025-04-01,11.5142857142857,11.2,75.5,4,10.5540816326531,10.1142857142857,79.6989795918367,0.960204081632654,1.08571428571429,-4.19897959183673,0.864285714285715,1.02142857142857,7.62857142857143
2025-05-01,14.3,13.7,145.357142857143,5,13.965306122449,13.4214285714286,133.613265306122,0.33469387755102,0.278571428571428,11.7438775510204,0.960204081632654,1.08571428571429,11.5142857142857
2025-06-01,21.2428571428571,20.5,85.2,6,19.1612244897959,18.5857142857143,118.576530612245,2.08163265306122,1.91428571428571,-33.3765306122449,0.33469387755102,0.278571428571428,14.3
2025-07-01,19.6285714285714,18.6,146.6,7,20.8571428571429,20.0928571428571,114.829591836735,-1.22857142857143,-1.49285714285714,31.7704081632653,2.08163265306122,1.91428571428571,21.2428571428571
2025-08-01,20.3428571428571,19.7,145.714285714286,8,20.1969387755102,19.5857142857143,122.331632653061,0.145918367346937,0.114285714285714,23.3826530612245,-1.22857142857143,-1.49285714285714,19.6285714285714
2025-09-01,15.3714285714286,14.7,165.771428571429,9,15.8703296703297,15.2538461538462,96.8901098901099,-0.498901098901099,-0.553846153846155,68.8813186813187,0.145918367346937,0.114285714285714,20.3428571428571
2025-10-01,10.5714285714286,9.7,89.9571428571429,10,11.578021978022,10.9538461538462,98.5648351648352,-1.00659340659341,-1.25384615384615,-8.6076923076923,-0.498901098901099,-0.553846153846155,15.3714285714286
2025-11-01,5.55714285714286,5,110.785714285714,11,6.16703296703297,5.56153846153846,91.5,-0.60989010989011,-0.561538461538461,19.2857142857143,-1.00659340659341,-1.25384615384615,10.5714285714286
2025-12-01,3.17142857142857,2.1,20.6285714285714,12,3.2043956043956,2.59230769230769,73.9241758241758,-0.0329670329670333,-0.492307692307692,-53.2956043956044,-0.60989010989011,-0.561538461538461,5.55714285714286
2026-01-01,1.08571428571429,0.1,44.7571428571429,1,2.23877551020408,1.62142857142857,76.3836734693878,-1.1530612244898,-1.52142857142857,-31.6265306122449,-0.0329670329670333,-0.492307692307692,3.17142857142857
2026-02-01,5.81428571428571,5.1,91.0857142857143,2,3.87551020408163,3.22142857142857,62.1826530612245,1.93877551020408,1.87857142857143,28.9030612244898,-1.1530612244898,-1.52142857142857,1.08571428571429
2026-03-01,6.97142857142857,6.4,55.4857142857143,3,6.76428571428571,6.27857142857143,64.3397959183674,0.207142857142857,0.121428571428572,-8.85408163265306,1.93877551020408,1.87857142857143,5.81428571428571
2026-04-01,12.1714285714286,11.7,24.3285714285714,4,10.5540816326531,10.1142857142857,79.6989795918367,1.61734693877551,1.58571428571429,-55.3704081632653,0.207142857142857,0.121428571428572,6.97142857142857
2026-05-01,15.4857142857143,15.3,75.2,5,13.965306122449,13.4214285714286,133.613265306122,1.52040816326531,1.87857142857143,-58.4132653061225,1.61734693877551,1.58571428571429,12.1714285714286
2026-06-01,21.5571428571429,21.2,84.6142857142857,6,19.1612244897959,18.5857142857143,118.576530612245,2.39591836734694,2.61428571428571,-33.9622448979592,1.52040816326531,1.87857142857143,15.4857142857143
2026-07-01,23.2142857142857,22.3,43.2714285714286,7,20.8571428571429,20.0928571428571,114.829591836735,2.35714285714286,2.20714285714286,-71.5581632653061,2.39591836734694,2.61428571428571,21.5571428571429
2026-08-01,22.9714285714286,22.5,120.357142857143,8,20.1969387755102,19.5857142857143,122.331632653061,2.77448979591837,2.91428571428571,-1.97448979591837,2.35714285714286,2.20714285714286,23.2142857142857
