station_abbr;reference_timestamp;ths2dymn;ths2dymx;ths200m0;th9120mv;th91dnmv;th91dxmv;ths00nm0;pva2hsm0;ths25xm0;pv9120mv;ths00xm0;ths20nm0;thl200mx;phsstam0;thl200mn;ph9120mv;ths30xm0;xhs000m0;fhs010m0;fh9120mv;rhs001m0;ths35xm0;rhs150m0;rh9120mv;ghs000m0;gh9120mv;shs000m0;sh9120mv;xhs00om0;xhs012m0
STG;01.10.1918 00:00;2.9;;5.8;-3.4;-3.4;;;;;;;;;;;;;;;;;;46.9;45;;;;;;
STG;01.11.1918 00:00;-0.7;;2.6;-1.7;-2.3;;;;;;;;;;;;;;;;;;37;40;;;;;;
STG;01.12.1918 00:00;-0.4;;3.1;1.8;1.2;;;;;;;;;;;;;;;;;;180.2;199;;;;;;
STG;01.01.1919 00:00;-3.7;;-0.3;-0.5;-1.4;;;;;;;;;;;;;;;;;;38.2;57;;;;;;
STG;01.02.1919 00:00;-5.2;;-1.7;-2.5;-3.2;;;;;;;;;;;;;;;;;;74.1;115;;;;;;
STG;01.03.1919 00:00;-0.8;;2.4;-2;-1.8;;;;;;;;;;;;;;;;;;186.1;213;;;;;;
STG;01.04.1919 00:00;0.5;;2.7;-5.4;-3.7;;;;;;;;;;;;;;;;;;158.9;154;;;;;;
STG;01.05.1919 00:00;4.6;;9.2;-3;-3.6;;;;;;;;;;;;;;;;;;52.5;34;;;;;;
STG;01.06.1919 00:00;9.3;;13.6;-2.1;-2.5;;;;;;;;;;;;;;;;;;162.1;95;;;;;;
STG;01.07.1919 00:00;9;;12.6;-4.9;-4.6;;;;;;;;;;;;;;;;;;194.9;112;;;;;;
STG;01.08.1919 00:00;12;;16.5;-0.7;-1.6;;;;;;;;;;;;;;;;;;95;51;;;;;;
STG;01.09.1919 00:00;9.9;;13.8;0.7;0;;;;;;;;;;;;;;;;;;57.2;42;;;;;;
STG;01.10.1919 00:00;1;;4.2;-5;-5.3;;;;;;;;;;;;;;;;;;78.8;75;;;;;;
STG;01.11.1919 00:00;-2.4;;1;-3.3;-4;;;;;;;;;;;;;;;;;;110.1;119;;;;;;
STG;01.12.1919 00:00;-2.9;;0.7;-0.6;-1.3;;;;;;;;;;;;;;;;;;129.1;143;;;;;;
STG;01.01.1920 00:00;-1.2;;2.2;2;1.1;;;;;;;;;;;;;;;;;;66.9;100;;;;;;
STG;01.02.1920 00:00;-2.2;;1.5;0.7;-0.2;;;;;;;;;;;;;;;;;;15.8;25;;;;;;
STG;01.03.1920 00:00;0.6;;4.8;0.4;-0.4;;;;;;;;;;;;;;;;;;64.5;74;;;;;;
STG;01.04.1920 00:00;3.8;;7.3;-0.8;-0.4;;;;;;;;;;;;;;;;;;105.9;103;;;;;;
STG;01.05.1920 00:00;9.2;;13;0.8;1;;;;;;;;;;;;;;;;;;171.2;109;;;;;;
STG;01.06.1920 00:00;9.5;;13.2;-2.5;-2.3;;;;;;;;;;;;;;;;;;133.8;79;;;;;;
STG;01.07.1920 00:00;11.1;;15.3;-2.2;-2.5;;;;;;;;;;;;;;;;;;291.3;167;;;;;;
STG;01.08.1920 00:00;10.1;;13.3;-3.9;-3.5;;;;;;;;;;;;;;;;;;106.9;58;;;;;;
STG;01.09.1920 00:00;9.2;;12.3;-0.8;-0.7;;;;;;;;;;;;;;;;;;124.9;91;;;;;;
STG;01.10.1920 00:00;4.3;;6.9;-2.3;-2;;;;;;;;;;;;;;;;;;3.3;3;;;;;;
STG;01.11.1920 00:00;-2.1;;1.1;-3.2;-3.7;;;;;;;;;;;;;;;;;;7.4;8;;;;;;
STG;01.12.1920 00:00;-2.7;;0.4;-0.9;-1.1;;;;;;;;;;;;;;;;;;54.3;60;;;;;;
STG;01.01.1921 00:00;-0.1;;3.3;3.1;2.2;;;;;;;;;;;;;;;;;;57.8;87;;;;;;
STG;01.02.1921 00:00;-3.5;;-0.9;-1.7;-1.5;;;;;;;;;;;;;;;;;;7.3;11;;;;;;
STG;01.03.1921 00:00;-0.5;;3.6;-0.8;-1.5;;;;;;;;;;;;;;;;;;38.8;44;;;;;;
STG;01.04.1921 00:00;1.6;;4.9;-3.2;-2.6;;;;;;;;;;;;;;;;;;139.4;135;;;;;;
STG;01.05.1921 00:00;7.7;;11.6;-0.6;-0.5;;;;;;;;;;;;;;;;;;80.3;51;;;;;;
STG;01.06.1921 00:00;9.5;;13.6;-2.1;-2.3;;;;;;;;;;;;;;;;;;139.8;82;;;;;;
STG;01.07.1921 00:00;12.8;;17.7;0.2;-0.8;;;;;;;;;;;;;;;;;;62.4;36;;;;;;
STG;01.08.1921 00:00;11.2;;15.1;-2.1;-2.4;;;;;;;;;;;;;;;;;;118.5;64;;;;;;
STG;01.09.1921 00:00;9.2;;13;-0.1;-0.7;;;;;;;;;;;;;;;;;;95.9;70;;;;;;
STG;01.10.1921 00:00;6.3;;10.2;1;0;;;;;;;;;;;;;;;;;;72.1;69;;;;;;
STG;01.11.1921 00:00;-3.1;;-0.7;-5;-4.7;;;;;;;;;;;;;;;;;;120.1;130;;;;;;
STG;01.12.1921 00:00;-3.3;;0;-1.3;-1.7;;;;;;;;;;;;;;;;;;52.6;58;;;;;;
STG;01.01.1922 00:00;-5.9;;-2.3;-2.5;-3.6;;;;;;;;;;;;;;;;;;133.7;200;;;;;;
STG;01.02.1922 00:00;-4.6;;-1;-1.8;-2.6;;;;;;;;;;;;;;;;;;78.7;123;;;;;;
STG;01.03.1922 00:00;0.1;;3;-1.4;-0.9;;;;;;;;;;;;;;;;;;103.3;118;;;;;;
STG;01.04.1922 00:00;1.7;;4.2;-3.9;-2.5;;;;;;;;;;;;;;;;;;163;158;;;;;;
STG;01.05.1922 00:00;8;;12.1;-0.1;-0.2;;;;;;;;;;;;;;;;;;100.8;64;;;;;;
STG;01.06.1922 00:00;10.6;;14.1;-1.6;-1.2;;;;;;;;;;;;;;;;;;336.3;198;;;;;;
STG;01.07.1922 00:00;10.4;;14.1;-3.4;-3.2;;;;;;;;;;;;;;;;;;252.1;145;;;;;;
STG;01.08.1922 00:00;10.9;;14.6;-2.6;-2.7;;;;;;;;;;;;;;;;;;197.5;107;;;;;;
STG;01.09.1922 00:00;6.8;;9.6;-3.5;-3.1;;;;;;;;;;;;;;;;;;204.5;148;;;;;;
STG;01.10.1922 00:00;3;;5.2;-4;-3.3;;;;;;;;;;;;;;;;;;138.1;132;;;;;;
STG;01.11.1922 00:00;-2.5;;0.8;-3.5;-4.1;;;;;;;;;;;;;;;;;;116.9;126;;;;;;
STG;01.12.1922 00:00;-3.4;;0.3;-1;-1.8;;;;;;;;;;;;;;;;;;82.8;92;;;;;;
STG;01.01.1923 00:00;-4.6;;-1;-1.2;-2.3;;;;;;;;;;;;;;;;;;96.4;144;;;;;;
STG;01.02.1923 00:00;-0.5;;2;1.2;1.5;;;;;;;;;;;;;;;;;;84.5;132;;;;;;
STG;01.03.1923 00:00;0.3;;3.1;-1.3;-0.7;;;;;;;;;;;;;;;;;;37.9;43;;;;;;
STG;01.04.1923 00:00;1.9;;5.5;-2.6;-2.3;;;;;;;;;;;;;;;;;;103.3;100;;;;;;
STG;01.05.1923 00:00;6.5;;10.5;-1.7;-1.7;;;;;;;;;;;;;;;;;;112.3;72;;;;;;
STG;01.06.1923 00:00;6.6;;9.7;-6;-5.2;;;;;;;;;;;;;;;;;;211.8;124;;;;;;
STG;01.07.1923 00:00;12.8;;17.4;-0.1;-0.8;;;;;;;;;;;;;;;;;;88.4;51;;;;;;
STG;01.08.1923 00:00;11.1;;15.6;-1.6;-2.5;;;;;;;;;;;;;;;;;;106.2;57;;;;;;
STG;01.09.1923 00:00;8;;12.1;-1;-1.9;;;;;;;;;;;;;;;;;;84.8;62;;;;;;
STG;01.10.1923 00:00;6.5;;10.3;1.1;0.2;;;;;;;;;;;;;;;;;;104;99;;;;;;
STG;01.11.1923 00:00;-0.6;;2.4;-1.9;-2.2;;;;;;;;;;;;;;;;;;127;137;;;;;;
STG;01.12.1923 00:00;-4.3;;-1.1;-2.4;-2.7;;;;;;;;;;;;;;;;;;147.1;163;;;;;;
STG;01.01.1924 00:00;-6.8;;-3.3;-3.5;-4.5;;;;;;;;;;;;;;;;;;38.8;58;;;;;;
STG;01.02.1924 00:00;-6.5;;-3.8;-4.6;-4.5;;;;;;;;;;;;;;;;;;19.8;31;;;;;;
STG;01.03.1924 00:00;-2.6;;1.3;-3.1;-3.6;;;;;;;;;;;;;;;;;;42.5;49;;;;;;
STG;01.04.1924 00:00;2.8;;5.9;-2.2;-1.4;;;;;;;;;;;;;;;;;;149.9;146;;;;;;
STG;01.05.1924 00:00;8.4;;11.6;-0.6;0.2;;;;;;;;;;;;;;;;;;256.7;164;;;;;;
STG;01.06.1924 00:00;9.8;;13.1;-2.6;-2;;;;;;;;;;;;;;;;;;286.4;168;;;;;;
STG;01.07.1924 00:00;11.5;;15;-2.5;-2.1;;;;;;;;;;;;;;;;;;317.7;182;;;;;;
STG;01.08.1924 00:00;9.2;;12.2;-5;-4.4;;;;;;;;;;;;;;;;;;259.5;140;;;;;;
STG;01.09.1924 00:00;8.8;;12.3;-0.8;-1.1;;;;;;;;;;;;;;;;;;87.3;63;;;;;;
STG;01.10.1924 00:00;4.8;;8.4;-0.8;-1.5;;;;;;;;;;;;;;;;;;53.1;51;;;;;;
STG;01.11.1924 00:00;-0.1;;2.9;-1.4;-1.7;;;;;;;;;;;;;;;;;;12.6;14;;;;;;
STG;01.12.1924 00:00;-3.1;;0.1;-1.2;-1.5;;;;;;;;;;;;;;;;;;38.6;43;;;;;;
STG;01.01.1925 00:00;-2.4;;1.2;1;-0.1;;;;;;;;;;;;;;;;;;31.6;47;;;;;;
STG;01.02.1925 00:00;-1.1;;2.2;1.4;0.9;;;;;;;;;;;;;;;;;;54.9;86;;;;;;
STG;01.03.1925 00:00;-4.1;;-1.1;-5.5;-5.1;;;;;;;;;;;;;;;;;;78.2;90;;;;;;
STG;01.04.1925 00:00;3.2;;6.1;-2;-1;;;;;;;;;;;;;;;;;;155.3;151;;;;;;
STG;01.05.1925 00:00;6.6;;10.5;-1.7;-1.6;;;;;;;;;;;;;;;;;;91.3;58;;;;;;
STG;01.06.1925 00:00;9.5;;13.8;-1.9;-2.3;;;;;;;;;;;;;;;;;;148.5;87;;;;;;
STG;01.07.1925 00:00;11.3;;15;-2.5;-2.3;;;;;;;;;;;;;;;;;;156.8;90;;;;;;
STG;01.08.1925 00:00;11.1;;14.6;-2.6;-2.5;;;;;;;;;;;;;;;;;;141.6;76;;;;;;
STG;01.09.1925 00:00;6.2;;9.7;-3.4;-3.7;;;;;;;;;;;;;;;;;;160.7;117;;;;;;
STG;01.10.1925 00:00;4.5;;8.1;-1.1;-1.8;;;;;;;;;;;;;;;;;;61.1;58;;;;;;
STG;01.11.1925 00:00;-1.6;;1.1;-3.2;-3.2;;;;;;;;;;;;;;;;;;67;72;;;;;;
STG;01.12.1925 00:00;-4.2;;0.1;-1.2;-2.6;;;;;;;;;;;;;;;;;;115.2;127;;;;;;
STG;01.01.1926 00:00;-4.3;;-0.7;-0.9;-2;;;;;;;;;;;;;;;;;;69.2;104;;;;;;
STG;01.02.1926 00:00;1.1;;4.3;3.5;3.1;;;;;;;;;;;;;;;;;;34.6;54;;;;;;
STG;01.03.1926 00:00;0.1;;2.8;-1.6;-0.9;;;;;;;;;;;;;;;;;;91.7;105;;;;;;
STG;01.04.1926 00:00;3.5;;7.6;-0.5;-0.7;;;;;;;;;;;;;;;;;;36.3;35;;;;;;
STG;01.05.1926 00:00;5.7;;8.7;-3.5;-2.5;;;;;;;;;;;;;;;;;;229.2;146;;;;;;
STG;01.06.1926 00:00;8;;11.1;-4.6;-3.8;;;;;;;;;;;;;;;;;;345.4;203;;;;;;
STG;01.07.1926 00:00;11.6;;14.6;-2.9;-2;;;;;;;;;;;;;;;;;;254.4;146;;;;;;
STG;01.08.1926 00:00;10.6;;14.7;-2.5;-3;;;;;;;;;;;;;;;;;;67.8;37;;;;;;
STG;01.09.1926 00:00;10.3;;14.1;1;0.4;;;;;;;;;;;;;;;;;;44;32;;;;;;
STG;01.10.1926 00:00;4.6;;8.5;-0.7;-1.7;;;;;;;;;;;;;;;;;;112;107;;;;;;
STG;01.11.1926 00:00;1.3;;5.7;1.4;-0.3;;;;;;;;;;;;;;;;;;84.7;91;;;;;;
STG;01.12.1926 00:00;-4.5;;-1.7;-3;-2.9;;;;;;;;;;;;;;;;;;54.4;60;;;;;;
STG;01.01.1927 00:00;-3.7;;-0.3;-0.5;-1.4;;;;;;;;;;;;;;;;;;107.7;161;;;;;;
STG;01.02.1927 00:00;-5.4;;-1.3;-2.1;-3.4;;;;;;;;;;;;;;;;;;60.5;94;;;;;;
STG;01.03.1927 00:00;0.2;;3.5;-0.9;-0.8;;;;;;;;;;;;;;;;;;106.2;122;;;;;;
STG;01.04.1927 00:00;3.3;;6.4;-1.7;-0.9;;;;;;;;;;;;;;;;;;179.1;174;;;;;;
STG;01.05.1927 00:00;6.7;;10.9;-1.3;-1.5;;;;;;;;;;;;;;;;;;111.4;71;;;;;;
STG;01.06.1927 00:00;9.8;;13.7;-2;-2;;;;;;;;;;;;;;;;;;239.6;141;;;;;;
STG;01.07.1927 00:00;11.6;;15.5;-2;-2;;;;;;;;;;;;;;;;;;187.9;108;;;;;;
STG;01.08.1927 00:00;10.9;;14.4;-2.8;-2.7;;;;;;;;;;;;;;;;;;252.7;136;;;;;;
STG;01.09.1927 00:00;9;;12.3;-0.8;-0.9;;;;;;;;;;;;;;;;;;212.4;154;;;;;;
STG;01.10.1927 00:00;3.8;;7.2;-2;-2.5;;;;;;;;;;;;;;;;;;22.5;21;;;;;;
STG;01.11.1927 00:00;-0.4;;2.9;-1.4;-2;;;;;;;;;;;;;;;;;;72.7;78;;;;;;
STG;01.12.1927 00:00;-4.5;;-1.8;-3.1;-2.9;;;;;;;;;;;;;;;;;;51.2;57;;;;;;
STG;01.01.1928 00:00;-1.9;;1.6;1.4;0.4;;;;;;;;;;;;;;;;;;60.3;90;;;;;;
STG;01.02.1928 00:00;-2.7;;1.1;0.3;-0.7;;;;;;;;;;;;;;;;;;92.2;144;;;;;;
STG;01.03.1928 00:00;-0.8;;2.7;-1.7;-1.8;;;;;;;;;;;;;;;;;;52.6;60;;;;;;
STG;01.04.1928 00:00;2.3;;6.3;-1.8;-1.9;;;;;;;;;;;;;;;;;;111.3;108;;;;;;
STG;01.05.1928 00:00;4.3;;7.7;-4.5;-3.9;;;;;;;;;;;;;;;;;;136.6;87;;;;;;
STG;01.06.1928 00:00;9.8;;13.9;-1.8;-2;;;;;;;;;;;;;;;;;;172.1;101;;;;;;
STG;01.07.1928 00:00;13.6;;18.5;1;0;;;;;;;;;;;;;;;;;;74.4;43;;;;;;
STG;01.08.1928 00:00;12.1;;15.9;-1.3;-1.5;;;;;;;;;;;;;;;;;;233.7;126;;;;;;
STG;01.09.1928 00:00;8.6;;11.6;-1.5;-1.3;;;;;;;;;;;;;;;;;;101.3;74;;;;;;
STG;01.10.1928 00:00;3.9;;7.9;-1.3;-2.4;;;;;;;;;;;;;;;;;;100.5;96;;;;;;
STG;01.11.1928 00:00;1.4;;4.6;0.3;-0.2;;;;;;;;;;;;;;;;;;129.4;140;;;;;;
STG;01.12.1928 00:00;-4.9;;-1.3;-2.6;-3.3;;;;;;;;;;;;;;;;;;83;92;;;;;;
STG;01.01.1929 00:00;-10;;-6.2;-6.4;-7.7;;;;;;;;;;;;;;;;;;73.8;110;;;;;;
STG;01.02.1929 00:00;-13;;-8.7;-9.5;-11;;;;;;;;;;;;;;;;;;30.8;48;;;;;;
STG;01.03.1929 00:00;-1.9;;2.1;-2.3;-2.9;;;;;;;;;;;;;;;;;;25.4;29;;;;;;
STG;01.04.1929 00:00;0.2;;3.3;-4.8;-4;;;;;;;;;;;;;;;;;;153.1;149;;;;;;
STG;01.05.1929 00:00;7.3;;11;-1.2;-0.9;;;;;;;;;;;;;;;;;;56.5;36;;;;;;
STG;01.06.1929 00:00;10.6;;14.2;-1.5;-1.2;;;;;;;;;;;;;;;;;;206;121;;;;;;
STG;01.07.1929 00:00;12.1;;16.3;-1.2;-1.5;;;;;;;;;;;;;;;;;;151.8;87;;;;;;
STG;01.08.1929 00:00;11.5;;15;-2.2;-2.1;;;;;;;;;;;;;;;;;;232.2;125;;;;;;
STG;01.09.1929 00:00;10.3;;14.7;1.6;0.4;;;;;;;;;;;;;;;;;;48.9;35;;;;;;
STG;01.10.1929 00:00;4.8;;8.9;-0.3;-1.5;;;;;;;;;;;;;;;;;;130.1;124;;;;;;
STG;01.11.1929 00:00;0.3;;4.1;-0.2;-1.3;;;;;;;;;;;;;;;;;;39;42;;;;;;
STG;01.12.1929 00:00;-1.6;;2.5;1.2;0;;;;;;;;;;;;;;;;;;112.4;124;;;;;;
STG;01.01.1930 00:00;-2.5;;1.4;1.2;-0.2;;;;;;;;;;;;;;;;;;28.9;43;;;;;;
STG;01.02.1930 00:00;-5.3;;-1.7;-2.5;-3.3;;;;;;;;;;;;;;;;;;23.1;36;;;;;;
STG;01.03.1930 00:00;0.1;;3.6;-0.8;-0.9;;;;;;;;;;;;;;;;;;72;82;;;;;;
STG;01.04.1930 00:00;3.2;;6.5;-1.6;-1;;;;;;;;;;;;;;;;;;179.6;175;;;;;;
STG;01.05.1930 00:00;6.1;;9.3;-2.9;-2.1;;;;;;;;;;;;;;;;;;279.8;179;;;;;;
STG;01.06.1930 00:00;12.2;;16.4;0.7;0.4;;;;;;;;;;;;;;;;;;69.9;41;;;;;;
STG;01.07.1930 00:00;11.1;;14.5;-3;-2.5;;;;;;;;;;;;;;;;;;358.1;205;;;;;;
STG;01.08.1930 00:00;11;;14.8;-2.4;-2.6;;;;;;;;;;;;;;;;;;182.9;99;;;;;;
STG;01.09.1930 00:00;9.2;;12.7;-0.4;-0.7;;;;;;;;;;;;;;;;;;174.6;127;;;;;;
STG;01.10.1930 00:00;3.9;;7.6;-1.6;-2.4;;;;;;;;;;;;;;;;;;186.6;178;;;;;;
STG;01.11.1930 00:00;2.2;;6.4;2.1;0.6;;;;;;;;;;;;;;;;;;120.3;130;;;;;;
STG;01.12.1930 00:00;-3.2;;0;-1.3;-1.6;;;;;;;;;;;;;;;;;;46.7;52;;;;;;
STG;01.01.1931 00:00;-5.1;;-1.3;-1.5;-2.8;;;;;;;;;;;;;;;;;;107.2;160;;;;;;
STG;01.02.1931 00:00;-6.5;;-2.5;-3.3;-4.5;;;;;;;;;;;;;;;;;;124.3;194;;;;;;
STG;01.03.1931 00:00;-5.5;;-1.6;-6;-6.5;;;;;;;;;;;;;;;;;;131.2;150;;;;;;
STG;01.04.1931 00:00;1.6;;4.5;-3.6;-2.6;;;;;;;;;;;;;;;;;;102.8;100;;;;;;
STG;01.05.1931 00:00;8.5;;12.9;0.7;0.3;;;;;;;;;;;;;;;;;;132.1;84;;;;;;
STG;01.06.1931 00:00;11.5;;15.8;0.1;-0.3;;;;;;;;;;;;;;;;;;156.1;92;;;;;;
STG;01.07.1931 00:00;11.2;;14.9;-2.6;-2.4;;;;;;;;;;;;;;;;;;258.8;148;;;;;;
STG;01.08.1931 00:00;10.2;;13.4;-3.8;-3.4;;;;;;;;;;;;;;;;;;218.1;118;;;;;;
STG;01.09.1931 00:00;4.4;;7.9;-5.2;-5.5;;;;;;;;;;;;;;;;;;124.5;90;;;;;;
STG;01.10.1931 00:00;2.3;;6.3;-2.9;-4;;;;;;;;;;;;;;;;;;108.9;104;;;;;;
STG;01.11.1931 00:00;1;;4.5;0.2;-0.6;;;;;;;;;;;;;;;;;;29.4;32;;;;;;
STG;01.12.1931 00:00;-5.9;;-2.1;-3.4;-4.3;;;;;;;;;;;;;;;;;;59;65;;;;;;
STG;01.01.1932 00:00;-4.1;;-0.3;-0.5;-1.8;;;;;;;;;;;;;;;;;;89.8;134;;;;;;
STG;01.02.1932 00:00;-9.5;;-5.8;-6.6;-7.5;;;;;;;;;;;;;;;;;;32.3;50;;;;;;
STG;01.03.1932 00:00;-4.4;;-0.5;-4.9;-5.4;;;;;;;;;;;;;;;;;;66.7;76;;;;;;
STG;01.04.1932 00:00;1.3;;5;-3.1;-2.9;;;;;;;;;;;;;;;;;;117.2;114;;;;;;
STG;01.05.1932 00:00;6.3;;9.7;-2.5;-1.9;;;;;;;;;;;;;;;;;;219.7;140;;;;;;
STG;01.06.1932 00:00;8.5;;12.5;-3.2;-3.3;;;;;;;;;;;;;;;;;;230.4;135;;;;;;
STG;01.07.1932 00:00;12;;15;-2.5;-1.6;;;;;;;;;;;;;;;;;;276.9;159;;;;;;
STG;01.08.1932 00:00;13.5;;17.5;0.3;-0.1;;;;;;;;;;;;;;;;;;127.5;69;;;;;;
STG;01.09.1932 00:00;11.8;;15.4;2.3;1.9;;;;;;;;;;;;;;;;;;115.7;84;;;;;;
STG;01.10.1932 00:00;4.5;;8;-1.2;-1.8;;;;;;;;;;;;;;;;;;144.9;138;;;;;;
STG;01.11.1932 00:00;0.7;;3.5;-0.8;-0.9;;;;;;;;;;;;;;;;;;47.8;52;;;;;;
STG;01.12.1932 00:00;-2.8;;0.4;-0.9;-1.2;;;;;;;;;;;;;;;;;;20.5;23;;;;;;
STG;01.01.1933 00:00;-6.8;;-3.7;-3.9;-4.5;;;;;;;;;;;;;;;;;;56.4;84;;;;;;
STG;01.02.1933 00:00;-4.9;;-1.1;-1.9;-2.9;;;;;;;;;;;;;;;;;;69.8;109;;;;;;
STG;01.03.1933 00:00;-0.4;;3.4;-1;-1.4;;;;;;;;;;;;;;;;;;66.8;77;;;;;;
STG;01.04.1933 00:00;3.1;;6.1;-2;-1.1;;;;;;;;;;;;;;;;;;78.5;76;;;;;;
STG;01.05.1933 00:00;6;;8.8;-3.4;-2.2;;;;;;;;;;;;;;;;;;240.5;154;;;;;;
STG;01.06.1933 00:00;8.1;;11.2;-4.5;-3.7;;;;;;;;;;;;;;;;;;302.2;178;;;;;;
STG;01.07.1933 00:00;12.2;;16.3;-1.2;-1.4;;;;;;;;;;;;;;;;;;224.9;129;;;;;;
STG;01.08.1933 00:00;11.9;;16.1;-1.1;-1.7;;;;;;;;;;;;;;;;;;59.8;32;;;;;;
STG;01.09.1933 00:00;8.7;;12.5;-0.6;-1.2;;;;;;;;;;;;;;;;;;77.4;56;;;;;;
STG;01.10.1933 00:00;4.7;;8.1;-1.1;-1.6;;;;;;;;;;;;;;;;;;129.4;123;;;;;;
STG;01.11.1933 00:00;-0.7;;2.3;-2;-2.3;;;;;;;;;;;;;;;;;;78;84;;;;;;
STG;01.12.1933 00:00;-8.2;;-5.6;-6.9;-6.6;;;;;;;;;;;;;;;;;;23.6;26;;;;;;
STG;01.01.1934 00:00;-4.6;;-1.5;-1.7;-2.3;;;;;;;;;;;;;;;;;;88.3;132;;;;;;
STG;01.02.1934 00:00;-5.1;;-1.6;-2.4;-3.1;;;;;;;;;;;;;;;;;;15.5;24;;;;;;
STG;01.03.1934 00:00;-0.6;;2.5;-1.9;-1.6;;;;;;;;;;;;;;;;;;53.7;62;;;;;;
STG;01.04.1934 00:00;5;;9.2;1.1;0.8;;;;;;;;;;;;;;;;;;22.9;22;;;;;;
STG;01.05.1934 00:00;8.3;;12.1;-0.1;0.1;;;;;;;;;;;;;;;;;;97.7;62;;;;;;
STG;01.06.1934 00:00;10;;14;-1.7;-1.8;;;;;;;;;;;;;;;;;;231.5;136;;;;;;
STG;01.07.1934 00:00;12.7;;16.5;-1;-0.9;;;;;;;;;;;;;;;;;;172.6;99;;;;;;
STG;01.08.1934 00:00;11.2;;14.3;-2.9;-2.4;;;;;;;;;;;;;;;;;;317.4;171;;;;;;
STG;01.09.1934 00:00;10.4;;13.9;0.8;0.5;;;;;;;;;;;;;;;;;;216.7;157;;;;;;
STG;01.10.1934 00:00;4.4;;8;-1.2;-1.9;;;;;;;;;;;;;;;;;;98.4;94;;;;;;
STG;01.11.1934 00:00;-0.8;;2.4;-1.9;-2.4;;;;;;;;;;;;;;;;;;34.9;38;;;;;;
STG;01.12.1934 00:00;0.4;;3.7;2.4;2;;;;;;;;;;;;;;;;;;70.5;78;;;;;;
STG;01.01.1935 00:00;-6.8;;-3.6;-3.8;-4.5;;;;;;;;;;;;;;;;;;80.8;121;;;;;;
STG;01.02.1935 00:00;-2.6;;0.3;-0.5;-0.6;;;;;;;;;;;;;;;;;;135.1;210;;;;;;
STG;01.03.1935 00:00;-2.4;;1;-3.4;-3.4;;;;;;;;;;;;;;;;;;75.4;86;;;;;;
STG;01.04.1935 00:00;3;;5.4;-2.7;-1.2;;;;;;;;;;;;;;;;;;129;125;;;;;;
STG;01.05.1935 00:00;4.8;;8.4;-3.8;-3.4;;;;;;;;;;;;;;;;;;176.9;113;;;;;;
STG;01.06.1935 00:00;11.4;;15.8;0.1;-0.4;;;;;;;;;;;;;;;;;;126.6;74;;;;;;
STG;01.07.1935 00:00;12.7;;16.6;-0.9;-0.9;;;;;;;;;;;;;;;;;;120.5;69;;;;;;
STG;01.08.1935 00:00;10.5;;14.3;-2.9;-3.1;;;;;;;;;;;;;;;;;;222.6;120;;;;;;
STG;01.09.1935 00:00;9.3;;12.8;-0.3;-0.6;;;;;;;;;;;;;;;;;;110.4;80;;;;;;
STG;01.10.1935 00:00;5;;7.8;-1.4;-1.3;;;;;;;;;;;;;;;;;;202.4;193;;;;;;
STG;01.11.1935 00:00;1.1;;4.3;0;-0.5;;;;;;;;;;;;;;;;;;50.5;54;;;;;;
STG;01.12.1935 00:00;-5;;-1.3;-2.6;-3.4;;;;;;;;;;;;;;;;;;126.2;140;;;;;;
STG;01.01.1936 00:00;-0.4;;3.2;3;1.9;;;;;;;;;;;;;;;;;;100.4;150;;;;;;
STG;01.02.1936 00:00;-3.5;;-0.4;-1.2;-1.5;;;;;;;;;;;;;;;;;;72.2;112;;;;;;
STG;01.03.1936 00:00;1.4;;4.8;0.4;0.4;;;;;;;;;;;;;;;;;;43.9;50;;;;;;
STG;01.04.1936 00:00;2.7;;5.5;-2.6;-1.5;;;;;;;;;;;;;;;;;;193.4;188;;;;;;
STG;01.05.1936 00:00;7.4;;10.3;-1.9;-0.8;;;;;;;;;;;;;;;;;;72.8;47;;;;;;
STG;01.06.1936 00:00;10.3;;13.5;-2.2;-1.5;;;;;;;;;;;;;;;;;;166;98;;;;;;
STG;01.07.1936 00:00;11.7;;14.8;-2.7;-1.9;;;;;;;;;;;;;;;;;;283.3;162;;;;;;
STG;01.08.1936 00:00;11;;14.5;-2.7;-2.6;;;;;;;;;;;;;;;;;;126;68;;;;;;
STG;01.09.1936 00:00;9.7;;12.2;-0.9;-0.2;;;;;;;;;;;;;;;;;;188.8;137;;;;;;
STG;01.10.1936 00:00;1.4;;4.4;-4.8;-4.9;;;;;;;;;;;;;;;;;;95.1;91;;;;;;
STG;01.11.1936 00:00;0.2;;2.9;-1.4;-1.4;;;;;;;;;;;;;;;;;;49.6;54;;;;;;
STG;01.12.1936 00:00;-2.8;;0.5;-0.8;-1.2;;;;;;;;;;;;;;;;;;46.5;51;;;;;;
STG;01.01.1937 00:00;-3.2;;-0.5;-0.7;-0.9;;;;;;;;;;;;;;;;;;58.3;87;;;;;;
STG;01.02.1937 00:00;-0.1;;2;1.2;1.9;;;;;;;;;;;;;;;;;;126.7;197;;;;;;
STG;01.03.1937 00:00;-0.7;;2.3;-2.1;-1.7;;;;;;;;;;;;;;;;;;79.5;91;;;;;;
STG;01.04.1937 00:00;3;;5.9;-2.2;-1.2;;;;;;;;;;;;;;;;;;91.8;89;;;;;;
STG;01.05.1937 00:00;8.2;;12.4;0.2;0;;;;;;;;;;;;;;;;;;138.7;89;;;;;;
STG;01.06.1937 00:00;11.2;;15;-0.7;-0.6;;;;;;;;;;;;;;;;;;191.9;113;;;;;;
