station_abbr;reference_timestamp;ths2dymn;ths2dymx;ths200m0;th9120mv;th91dnmv;th91dxmv;ths00nm0;pva2hsm0;ths25xm0;pv9120mv;ths00xm0;ths20nm0;thl200mx;phsstam0;thl200mn;ph9120mv;ths30xm0;xhs000m0;fhs010m0;fh9120mv;rhs001m0;ths35xm0;rhs150m0;rh9120mv;ghs000m0;gh9120mv;shs000m0;sh9120mv;xhs00om0;xhs012m0
LUG;01.02.1998 00:00;3;11.8;6.6;1.6;1.1;2.8;6;6.4;0;0.5;0;0;19.4;989;-2.1;7.4;0;368.7;1.4;82;2;0;26.2;43;115;117;11571;135;0;152.7
LUG;01.03.1998 00:00;4.5;14.4;9;0.1;-0.7;0.9;0;5.8;0;-1.4;0;0;23.3;984.5;0.8;4.5;0;314.2;2.8;133;2;0;4.8;6;184;123;15623;136;0;98.2
LUG;01.04.1998 00:00;7.1;14.1;10.4;-1.9;-1.4;-2.6;0;9.2;0;-0.2;0;0;21;972.8;1.1;-5.3;0;225.1;1.9;95;17;0;302;219;143;77;7309;67;0;65.1
LUG;01.05.1998 00:00;12.1;20.9;16.2;-0.1;-0.3;0.1;0;12.5;5;-0.3;0;0;27.3;978.8;8.8;-0.4;0;9.4;1.9;106;10;0;172.6;97;237;106;13474;112;9.1;1.4
LUG;01.06.1998 00:00;15.2;24.4;19.8;-0.6;-0.9;-0.5;0;16.9;16;0.5;0;3;28.7;980.6;9.8;1;0;0;1.9;106;10;0;231.1;135;263;102;14423;105;60.3;0
LUG;01.07.1998 00:00;17.8;27;22.5;-0.1;-0.2;-0.3;0;18.8;24;0.7;0;8;31.3;977.1;14.2;-2.3;2;0;1.8;100;7;0;142.9;91;263;99;15900;102;130.1;0
LUG;01.08.1998 00:00;17.7;26.9;22.2;0.1;-0.1;0.1;0;18.6;25;0.2;0;6;32;979.9;11.9;0.1;4;0;1.8;106;8;0;112.2;71;232;102;15964;109;121.5;0
LUG;01.09.1998 00:00;13;20.8;16.8;-1.1;-1.2;-1.3;0;14.5;0;-0.6;0;0;24.7;977;8.5;-3.7;0;0;1.6;100;11;0;249.9;152;145;88;9793;85;7.6;0
LUG;01.10.1998 00:00;9;16.2;12.3;-0.9;-1.2;-0.7;0;10.9;0;-1.2;0;0;18.6;979.8;6.2;-1.9;0;97.7;1.6;107;11;0;171.9;115;101;100;9169;108;0;9.7
LUG;01.11.1998 00:00;2.7;10;6.1;-2.3;-3;-1.6;6;5.9;0;-2.6;0;0;16.6;980.8;-2.9;-0.1;0;417.4;1.9;127;1;0;4.1;2;73;118;8531;135;0;177.4
LUG;01.12.1998 00:00;0.9;7;3.6;-1;-1.1;-0.7;10;5.2;0;-1;0;0;16.1;986.1;-2.4;3.2;0;507.7;1.6;107;2;0;34.6;43;50;100;6651;103;0;259.7
LUG;01.01.1999 00:00;1.4;6.9;3.8;0;0.2;-0.2;3;6;0;0.2;0;0;11.7;982.3;-2;-0.9;0;503.2;1.7;113;4;0;62.1;95;67;108;9073;122;0;255.2
LUG;01.02.1999 00:00;0.6;8.7;4.1;-0.9;-1.3;-0.3;9;4.4;0;-1.5;0;0;17.3;978.2;-3.8;-3.4;0;446.2;2.8;165;0;0;0.5;1;114;116;10853;127;0;222.2
LUG;01.03.1999 00:00;5.1;12.9;8.4;-0.5;-0.1;-0.6;0;7.5;0;0.3;0;0;19.7;977.5;0.4;-2.5;0;352.5;2;95;8;0;112.7;149;134;89;10802;94;0;112.5
LUG;01.04.1999 00:00;8.2;16.5;12;-0.3;-0.3;-0.2;0;9.2;0;-0.2;0;0;21.5;977.9;3.9;-0.2;0;137.2;2.1;105;9;0;123;89;173;93;10048;92;0;25.2
LUG;01.05.1999 00:00;13.6;21.1;17.1;0.8;1.2;0.3;0;15;4;2.2;0;0;26.1;980.2;9.7;1;0;0;1.5;83;11;0;156.7;88;195;87;9571;80;15.8;0
LUG;01.06.1999 00:00;14.7;23.6;19.2;-1.2;-1.4;-1.3;0;15.4;7;-1;0;0;28.7;980.7;11.1;1.1;0;0;2.1;117;13;0;190.5;111;246;95;13064;95;35.6;0
LUG;01.07.1999 00:00;18.2;26.8;22.4;-0.2;0.2;-0.5;0;18.1;25;0;0;3;30.2;979;15.2;-0.4;1;0;2;111;7;0;133.9;85;252;95;15429;99;126.7;0
LUG;01.08.1999 00:00;17.8;24.8;21.2;-0.9;0;-2;0;20.1;16;1.7;0;2;27.4;978;13.9;-1.8;0;0;1.5;88;15;0;300.6;190;193;84;11135;76;88.6;0
LUG;01.09.1999 00:00;15.2;22.3;18.6;0.7;1;0.2;0;17.1;7;2;0;0;26.7;979.1;10.9;-1.6;0;0;1.7;106;11;0;233.3;141;137;83;9183;80;30.4;0
LUG;01.10.1999 00:00;10.1;16.3;13;-0.2;-0.1;-0.6;0;12.4;0;0.3;0;0;21.2;982.3;5.7;0.6;0;66.8;1.4;93;11;0;235;157;90;89;8046;95;0;18.8
LUG;01.11.1999 00:00;4.8;10.7;7.5;-0.9;-0.9;-0.9;1;7.3;0;-1.2;0;0;18;983.5;-0.2;2.6;0;326.4;1.9;127;12;0;97;58;61;99;7048;111;0;142.4
LUG;01.12.1999 00:00;0.6;6.7;3.5;-1.1;-1.4;-1;9;4.9;0;-1.3;0;0;11.8;979.7;-3.2;-3.2;0;510.7;1.8;120;7;0;53.2;67;48;96;6124;95;0;262.7
LUG;01.01.2000 00:00;0.2;7.4;3.4;-0.4;-1;0.3;14;4.9;0;-0.9;0;0;18;987;-4.7;3.8;0;510.5;1.9;127;0;0;0;0;72;116;9483;128;0;270.5
LUG;01.02.2000 00:00;2.9;10.6;6.1;1.1;1;1.6;0;5.8;0;-0.1;0;0;17.7;987;0;5.4;0;403.8;1.8;106;2;0;12.7;21;102;104;9534;112;0;171.8
LUG;01.03.2000 00:00;5.3;14.6;9.5;0.6;0.1;1.1;0;6.7;1;-0.5;0;0;25.2;981.9;1.6;1.9;0;297.2;2.5;119;6;0;79;105;158;105;13218;115;0.1;89.2
LUG;01.04.2000 00:00;8.5;15.6;11.5;-0.8;0;-1.1;0;10.3;0;0.9;0;0;24.5;974.6;4.4;-3.5;0;190.7;1.6;80;16;0;260.2;189;142;76;6857;63;0;46.7
LUG;01.05.2000 00:00;14;21.4;17.2;0.9;1.6;0.6;0;14.5;3;1.7;0;0;26;980.7;11.1;1.5;0;0;1.6;89;15;0;250.7;141;204;91;10665;89;8;0
LUG;01.06.2000 00:00;16.6;25.9;21.2;0.8;0.5;1;0;16;20;-0.4;0;0;30.7;982.9;13.4;3.3;1;0;1.8;100;9;0;74.9;44;268;104;17138;125;86.6;0
LUG;01.07.2000 00:00;16;24.9;20.5;-2.1;-2;-2.4;0;15.7;17;-2.4;0;1;29;976.7;10;-2.7;0;0;1.9;106;8;0;368;233;241;91;14960;96;74.3;0
LUG;01.08.2000 00:00;17.7;26.2;21.7;-0.4;-0.1;-0.6;0;18.7;23;0.3;0;4;31.5;981.4;14.3;1.6;1;0;1.5;88;9;0;89.4;57;212;93;14123;96;108.7;0
LUG;01.09.2000 00:00;14.4;22.6;18.3;0.4;0.2;0.5;0;15;3;-0.1;0;0;26.3;979.2;11;-1.5;0;0;1.7;106;6;0;211.1;128;173;104;12565;109;18;0
LUG;01.10.2000 00:00;10.9;16;13.3;0.1;0.7;-0.9;0;12.9;0;0.8;0;0;19.6;980.8;8.3;-0.9;0;41.5;1.5;100;15;0;331.2;221;74;73;5455;64;0;1.5
LUG;01.11.2000 00:00;5.2;10.2;7.5;-0.9;-0.5;-1.4;0;8.7;0;0.2;0;0;14.9;976.9;2.9;-4;0;376.1;1.3;87;17;0;368.2;221;48;78;4310;68;0;136.1
LUG;01.12.2000 00:00;3.6;7.8;5.6;1;1.6;0.1;4;7.5;0;1.3;0;0;11.7;980.2;-2;-2.7;0;446.7;1;67;12;0;103.9;130;41;82;4987;77;0;198.7
LUG;01.01.2001 00:00;1.6;6;3.5;-0.3;0.4;-1.1;7;6.2;0;0.4;0;0;11.6;980.6;-2.3;-2.6;0;510;1.2;80;13;0;127.9;195;47;76;4543;61;0;262
LUG;01.02.2001 00:00;3.1;10.1;6.2;1.2;1.2;1.1;2;6;0;0.1;0;0;19.6;981.8;-1;0.2;0;380.6;2;118;8;0;86.5;141;98;100;8892;104;0;164.6
LUG;01.03.2001 00:00;5.9;12.8;9;0.1;0.7;-0.7;1;8.7;0;1.5;0;0;21.1;973.4;-0.5;-6.6;0;319.3;1.6;76;16;0;202.8;269;114;76;7351;64;0;95.3
LUG;01.04.2001 00:00;7.5;15.6;11.4;-0.9;-1;-1.1;0;7.6;0;-1.8;0;0;20.9;976.6;3.1;-1.5;0;184.5;2.7;135;8;0;73.7;53;194;104;11124;102;0;32.5
LUG;01.05.2001 00:00;13.9;21.7;17.3;1;1.5;0.9;0;14.3;7;1.5;0;0;31;979.8;10.1;0.6;1;0;1.6;89;15;0;103.6;58;223;100;12448;104;26.8;0
LUG;01.06.2001 00:00;14.6;24.3;19.5;-0.9;-1.5;-0.6;0;13.9;13;-2.5;0;1;29.9;979.3;9.4;-0.3;0;0;2.2;122;11;0;243.5;142;278;107;15905;116;52.6;0
LUG;01.07.2001 00:00;17.5;26.5;21.8;-0.8;-0.5;-0.8;0;18.1;24;0;0;4;30.1;978.7;13.4;-0.7;2;0;1.7;94;10;0;229.8;146;257;97;14712;94;108.1;0
LUG;01.08.2001 00:00;18.5;27;22.4;0.3;0.7;0.2;0;19.6;24;1.2;0;8;30.5;980.2;13.5;0.4;1;0;1.7;100;12;0;245.5;155;235;103;15622;106;128.2;0
LUG;01.09.2001 00:00;12;19.9;15.8;-2.1;-2.2;-2.2;0;11.8;1;-3.3;0;0;25.2;977.6;7.5;-3.1;0;0;2;125;11;0;69;42;169;102;11885;103;1.8;0
LUG;01.10.2001 00:00;12.5;18.6;15.1;1.9;2.3;1.7;0;14.4;0;2.3;0;0;21.4;985.4;8.1;3.7;0;24.9;1.1;73;7;0;98.5;66;108;107;9627;114;0;0.9
LUG;01.11.2001 00:00;4.7;11.7;7.9;-0.5;-1;0.1;0;7.1;0;-1.4;0;0;19.8;982.8;1.6;1.9;0;349.1;2;133;3;0;17.5;11;78;126;8887;141;0;125.1
LUG;01.12.2001 00:00;-0.2;6.9;3;-1.6;-2.2;-0.8;19;4.4;0;-1.8;0;0;18.2;984.3;-4.4;1.4;0;527.6;2;133;0;0;0.8;1;70;139;10084;157;0;279.6
LUG;01.01.2002 00:00;-0.4;5.9;2.2;-1.6;-1.6;-1.2;20;4.8;0;-1;0;0;9;990.6;-3.8;7.4;0;550.4;1.2;80;2;0;19.1;29;71;114;9189;124;0;302.4
LUG;01.02.2002 00:00;3.4;10;6.2;1.2;1.5;1;0;6.5;0;0.6;0;0;15;982;0.6;0.4;0;387.6;1.6;94;5;0;112.8;184;103;105;9037;106;0;163.6
LUG;01.03.2002 00:00;6.6;14.8;10.2;1.3;1.4;1.3;0;7.4;2;0.2;0;0;26.7;981.8;3.1;1.8;0;287.3;2.1;100;5;0;66.3;88;161;107;12659;110;0;71.3
LUG;01.04.2002 00:00;8.7;16.1;12.1;-0.2;0.2;-0.6;0;9;0;-0.4;0;0;24.2;977.8;5.6;-0.3;0;157.7;1.8;90;14;0;65.5;47;177;95;9623;88;0;29.7
LUG;01.05.2002 00:00;11.3;19.6;15.2;-1.1;-1.1;-1.2;0;13.1;1;0.3;0;0;25.1;978.7;5.9;-0.5;0;41.1;1.6;89;15;0;426.4;240;194;87;10054;84;2.9;9.1
LUG;01.06.2002 00:00;17.2;25.9;21.5;1.1;1.1;1;0;18.4;18;2;0;9;31.6;980.3;11.6;0.7;7;0;1.7;94;10;0;140.7;82;267;103;14157;103;108.2;0
LUG;01.07.2002 00:00;16.9;25.5;21;-1.6;-1.1;-1.8;0;18.1;20;0;0;0;29;978.2;13.1;-1.2;0;0;1.6;89;13;0;230.6;146;237;89;13410;86;86.2;0
LUG;01.08.2002 00:00;16.5;24.8;20.6;-1.5;-1.3;-2;0;18.1;18;-0.3;0;0;29.6;977.9;12.7;-1.9;0;0;1.5;88;18;0;210.2;133;214;94;12572;86;76.3;0
LUG;01.09.2002 00:00;13.3;20.7;16.8;-1.1;-0.9;-1.4;0;14.6;1;-0.5;0;0;25.7;979.7;8;-1;0;8.2;1.6;100;9;0;187.1;113;163;98;10398;90;7.1;0.2
LUG;01.10.2002 00:00;9.6;17.2;13.1;-0.1;-0.6;0.3;0;11.4;0;-0.7;0;0;20.1;979.3;4.9;-2.4;0;77;1.3;87;5;0;65.7;44;110;109;9268;109;0;13
LUG;01.11.2002 00:00;7.2;13;9.9;1.5;1.5;1.4;0;9.4;0;0.9;0;0;18.1;976.1;2.4;-4.8;0;288.7;1.7;113;17;0;535.8;322;49;79;4415;70;0;64.7
LUG;01.12.2002 00:00;3.5;7.9;5.7;1.1;1.5;0.2;1;7.5;0;1.3;0;0;11.7;981.2;-0.8;-1.7;0;441.6;1;67;7;0;45.2;57;40;80;3782;59;0;193.6
LUG;01.01.2003 00:00;0.4;7.5;3.6;-0.2;-0.8;0.4;11;5.3;0;-0.5;0;0;18.2;978.5;-3.3;-4.7;0;508.8;1.8;120;2;0;44.7;68;72;116;8354;112;0;260.8
LUG;01.02.2003 00:00;-1.2;7.1;2.3;-2.7;-3.1;-1.9;23;4.2;0;-1.7;0;0;12.4;984.4;-4;2.8;0;495;1.9;112;2;0;10.1;16;117;119;10533;123;0;271
LUG;01.03.2003 00:00;4.7;14.9;9.3;0.4;-0.5;1.4;0;7;0;-0.2;0;0;21;986.2;1.1;6.2;0;303.1;1.9;90;2;0;2.6;3;180;120;14069;122;0;87.1
LUG;01.04.2003 00:00;7.6;16.1;11.6;-0.7;-0.9;-0.6;1;8.9;0;-0.5;0;0;22.6;979.9;-1.2;1.8;0;159.2;2.1;105;9;0;72.4;52;190;102;10085;92;0;47.2
LUG;01.05.2003 00:00;13.7;23.5;18.2;1.9;1.3;2.7;0;13;12;0.2;0;0;27.7;982;9.1;2.8;0;0;1.8;100;9;0;131.2;74;257;115;13632;114;26.1;0
LUG;01.06.2003 00:00;19.5;29.9;24.5;4.1;3.4;5;0;19.5;30;3.1;0;9;33.1;980;15.8;0.4;17;0;1.7;94;7;0;126.1;74;297;115;17395;127;187.9;0
LUG;01.07.2003 00:00;18.6;28.7;23.6;1;0.6;1.4;0;18.6;29;0.5;0;10;31.7;979.1;14.2;-0.3;10;0;1.7;94;10;0;203.9;129;265;100;16206;104;163.9;0
LUG;01.08.2003 00:00;19.7;30.9;24.8;2.7;1.9;4.1;0;19.4;31;1;0;14;35.9;980.2;15.2;0.4;20;0;1.7;100;8;1;72.8;46;243;106;17119;117;202;0
LUG;01.09.2003 00:00;13.5;23;17.9;0;-0.7;0.9;0;12.8;8;-2.3;0;0;27.5;983.8;10.3;3.1;0;0;1.8;113;6;0;44.1;27;175;106;13155;114;15.4;0
LUG;01.10.2003 00:00;8.1;15.4;11.4;-1.8;-2.1;-1.5;0;9.8;1;-2.3;0;0;26.2;977.6;0.2;-4.1;0;205.6;1.6;107;12;0;120.8;81;106;105;8819;104;0;61.6
LUG;01.11.2003 00:00;5.6;11.1;8.1;-0.3;-0.1;-0.5;0;9.1;0;0.6;0;0;14.9;983.5;2;2.6;0;355.5;1;67;12;0;179.4;108;53;86;5375;85;0;115.5
LUG;01.12.2003 00:00;1.6;7.8;4.5;-0.1;-0.4;0.1;9;6.1;0;-0.1;0;0;16.5;983.8;-3.6;0.9;0;479.4;1.6;107;9;0;158.7;199;47;94;6131;95;0;231.4
LUG;01.01.2004 00:00;0.9;6.9;3.4;-0.4;-0.3;-0.2;8;5.4;0;-0.4;0;0;14.8;975.9;-2;-7.3;0;514.9;1.6;107;4;0;14;21;62;100;6790;91;0;266.9
LUG;01.02.2004 00:00;1.6;8.6;4.5;-0.5;-0.3;-0.4;5;5.5;0;-0.4;0;0;16.8;982.1;-2.1;0.5;0;448.6;2;118;6;0;98.3;160;91;93;7773;91;0;216.6
LUG;01.03.2004 00:00;4.2;11.6;7.6;-1.3;-1;-1.9;2;6.8;0;-0.4;0;0;20.8;983.9;-1.2;3.9;0;375.8;2.1;100;4;0;41.8;55;139;93;9305;81;0;135.8
LUG;01.04.2004 00:00;7.7;16.1;11.5;-0.8;-0.8;-0.6;0;9.2;1;-0.2;0;0;25.9;977.1;2.7;-1;0;182.7;1.8;90;13;0;204.2;148;176;95;9868;90;0;38.7
LUG;01.05.2004 00:00;10.3;19.1;14.5;-1.8;-2.1;-1.7;0;11.4;2;-1.4;0;0;26.1;977.6;4.3;-1.6;0;68.7;1.9;106;9;0;173.1;97;237;106;12703;106;2.2;12.7
LUG;01.06.2004 00:00;16.5;25.7;21;0.6;0.4;0.8;0;14.9;19;-1.5;0;2;30.7;980.1;11.6;0.5;1;0;2.1;117;4;0;17.3;10;285;110;14872;108;87;0
LUG;01.07.2004 00:00;17.7;26.6;22.1;-0.5;-0.3;-0.7;0;17.3;25;-0.8;0;4;32.4;979.8;13.2;0.4;3;0;1.7;94;5;0;106.1;67;262;99;14662;94;119.7;0
LUG;01.08.2004 00:00;17.4;25.9;21.4;-0.7;-0.4;-0.9;0;18.1;21;-0.3;0;3;30.4;978.5;14.1;-1.3;2;0;1.7;100;16;0;205.5;130;215;94;12716;87;97;0
LUG;01.09.2004 00:00;15.2;23;18.9;1;1;0.9;0;15.2;8;0.1;0;0;28.4;983.3;9.5;2.6;0;0;1.6;100;5;0;57;35;176;106;12473;108;37.9;0
LUG;01.10.2004 00:00;12;16.8;14.1;0.9;1.8;-0.1;0;14.1;0;2;0;0;22.1;979.8;5.1;-1.9;0;85.9;1.1;73;18;0;226.3;151;71;70;3792;45;0;13.9
LUG;01.11.2004 00:00;5.4;12;8.2;-0.2;-0.3;0.4;0;7.7;0;-0.8;0;0;17.4;982.2;1.4;1.3;0;316.4;1.8;120;7;0;174;104;71;115;7261;115;0;124.4
LUG;01.12.2004 00:00;2;7.6;4.4;-0.2;0;-0.1;5;6.2;0;0;0;0;10.3;983.6;-2.3;0.7;0;482.2;1.3;87;5;0;55.3;69;53;106;6865;107;0;234.2
LUG;01.01.2005 00:00;0.3;7.2;3.4;-0.4;-0.9;0.1;12;4.7;0;-1.1;0;0;14.3;985.1;-4.6;1.9;0;513.5;2.3;153;1;0;5.3;8;79;127;10576;142;0;265.5
LUG;01.02.2005 00:00;0.5;7.3;3.5;-1.5;-1.4;-1.7;12;4.3;0;-1.6;0;0;14.3;978.9;-3.3;-2.7;0;460.6;2.6;153;2;0;7;11;105;107;8582;100;0;236.6
LUG;01.03.2005 00:00;4.5;12.9;8.3;-0.6;-0.7;-0.6;7;7;1;-0.2;1;0;27.3;980.3;-5.3;0.3;0;333;2.1;100;7;0;74.4;99;154;103;11647;101;0;125
LUG;01.04.2005 00:00;8.1;15.6;11.4;-0.9;-0.4;-1.1;0;9.5;0;0.1;0;0;23.5;979;5.2;0.9;0;223;1.8;90;8;0;139.4;101;174;94;9760;89;0;39
LUG;01.05.2005 00:00;12.9;21.9;17.2;0.9;0.5;1.1;0;12.4;7;-0.4;0;0;28.8;980.2;8.8;1;0;0;1.9;106;9;0;86.6;49;244;109;13880;116;25.5;0
LUG;01.06.2005 00:00;17;26.1;21.5;1.1;0.9;1.2;0;16.9;18;0.5;0;6;32.6;981.2;10.3;1.6;7;0;1.8;100;7;0;60.8;35;283;109;16142;118;104.3;0
LUG;01.07.2005 00:00;18.2;27.4;23;0.4;0.2;0.1;0;17;25;-1.1;0;10;31.4;978.4;11.5;-1;4;0;2;111;6;0;90.4;57;264;100;14836;95;145.6;0
LUG;01.08.2005 00:00;16.9;25.3;21;-1.1;-0.9;-1.5;0;15.6;20;-2.8;0;2;28.8;978.9;14.6;-0.9;0;0;2;118;7;0;115.3;73;225;98;13956;95;84.4;0
LUG;01.09.2005 00:00;15.4;22.2;18.5;0.6;1.2;0.1;0;16.7;4;1.6;0;1;28.8;981.9;12.2;1.2;0;0;1.4;88;13;0;191.9;116;160;97;10374;90;25.3;0
LUG;01.10.2005 00:00;10.6;16.2;13.1;-0.1;0.4;-0.7;0;12.6;0;0.5;0;0;19.9;986.1;8.4;4.4;0;42.6;1.1;73;9;0;72.3;48;85;84;6638;78;0;2.6
LUG;01.11.2005 00:00;5;10.8;7.7;-0.7;-0.7;-0.8;7;8.2;0;-0.3;0;0;17;981.8;-1.6;0.9;0;333.2;1.5;100;7;0;31;19;66;107;7531;119;0;133.2
LUG;01.12.2005 00:00;-0.1;5.7;2.4;-2.2;-2.1;-2;16;5.1;0;-1.1;0;0;12;980.4;-5.5;-2.5;0;545.3;1.5;100;6;0;77.8;97;54;108;7155;111;0;297.3
LUG;01.01.2006 00:00;-0.5;5.3;2.1;-1.7;-1.7;-1.8;19;5;0;-0.8;1;0;12.3;987.2;-3.4;4;0;556.4;1.3;87;3;0;60;92;66;106;8114;109;0;308.4
LUG;01.02.2006 00:00;1;6.7;3.5;-1.5;-0.9;-2.3;8;5.8;0;-0.1;0;0;10.7;977.5;-2.4;-4.1;0;461.5;1.3;76;6;0;92.1;150;89;91;7117;83;0;237.5
LUG;01.03.2006 00:00;3.9;11.1;7.1;-1.8;-1.3;-2.4;3;6.4;0;-0.8;0;0;19.4;975.7;-1.1;-4.3;0;393.5;2.2;105;7;0;40.3;53;154;103;11833;103;0;153.5
LUG;01.04.2006 00:00;9;17;12.4;0.1;0.5;0.3;0;9.6;0;0.2;0;0;21.9;977.8;4.8;-0.3;0;128.3;2;100;8;0;98.9;72;199;107;11580;106;0;24.3
LUG;01.05.2006 00:00;12.8;20.9;16.7;0.4;0.4;0.1;0;12.8;3;0;0;0;28.2;980.7;9.1;1.5;0;0;1.8;100;8;0;91.1;51;223;100;10937;91;8.8;0
LUG;01.06.2006 00:00;17.2;26.5;21.6;1.2;1.1;1.6;0;14.7;18;-1.7;0;3;31;982.9;11.5;3.3;5;0;2.2;122;5;0;93.4;54;279;108;15321;112;104.1;0
LUG;01.07.2006 00:00;19.8;29.9;24.4;1.8;1.8;2.6;0;19.4;29;1.3;0;15;34.4;982.5;16.4;3.1;17;0;1.6;89;6;0;104.7;66;280;106;17182;110;187.9;0
LUG;01.08.2006 00:00;15.6;24.5;20;-2.1;-2.2;-2.3;0;14.8;12;-3.6;0;2;29.9;975.4;11;-4.4;0;0;2.1;124;13;0;275.2;174;225;98;13504;92;59.9;0
LUG;01.09.2006 00:00;15.4;23.7;19.2;1.3;1.2;1.6;0;16.9;7;1.8;0;0;28.9;980.9;12.2;0.2;0;0;1.2;75;7;0;169.4;103;162;98;11814;103;37.8;0
LUG;01.10.2006 00:00;11.7;18.4;14.8;1.6;1.5;1.5;0;13.6;0;1.5;0;0;22.9;982.8;9.1;1.1;0;8.6;1.3;87;6;0;67.6;45;102;101;9130;108;0.9;0.6
LUG;01.11.2006 00:00;6.9;13.1;9.7;1.3;1.2;1.5;0;8.7;0;0.2;0;0;20.2;985.3;1.9;4.4;0;285.6;1.5;100;5;0;46.7;28;65;105;7070;112;0;69.6
LUG;01.12.2006 00:00;2.9;8.5;5.4;0.8;0.9;0.8;4;7.2;0;1;0;0;11.9;990.7;-1.1;7.8;0;452.4;1.2;80;6;0;158.9;199;51;102;7464;116;0;204.4
LUG;01.01.2007 00:00;3.4;9.6;6.3;2.5;2.2;2.5;2;6.9;0;1.1;0;0;23.1;984.8;-2;1.6;0;408.6;1.5;100;4;0;60.6;93;60;96;7544;102;0;176.6
LUG;01.02.2007 00:00;3.8;11.3;7.1;2.1;1.9;2.3;0;7.1;0;1.2;0;0;19.5;978.2;1.3;-3.4;0;361.2;1.4;82;3;0;17.9;29;87;89;7258;85;0;137.2
LUG;01.03.2007 00:00;6.5;14.3;9.9;1;1.3;0.8;0;7.1;0;-0.1;0;0;18.9;978.5;3.6;-1.5;0;290.8;2.4;114;7;0;43.8;58;149;99;11354;99;0;66.8
LUG;01.04.2007 00:00;11.5;20.4;15.6;3.3;3;3.7;0;11.7;1;2.3;0;0;25.8;982.7;7.2;4.6;0;47.5;1.8;90;2;0;8.6;6;223;120;15151;139;2.8;7.5
LUG;01.05.2007 00:00;13.5;22.1;17.6;1.3;1.1;1.3;0;12.8;9;0;0;0;29;976.2;9.4;-3;0;16.4;1.8;100;11;0;170;96;222;99;12402;103;30.9;0.4
LUG;01.06.2007 00:00;16;24.1;19.9;-0.5;-0.1;-0.8;0;17.5;12;1.1;0;0;28.8;977.8;11.1;-1.8;0;0;1.6;89;13;0;224.4;131;243;94;11232;82;58.1;0
LUG;01.07.2007 00:00;17.5;27.6;22.6;0;-0.5;0.3;0;15.4;25;-2.7;0;6;31.8;978.8;12.6;-0.6;10;0;1.8;100;5;0;75.5;48;288;109;18232;117;135;0
LUG;01.08.2007 00:00;16.6;25.1;20.6;-1.5;-1.2;-1.7;0;17.3;18;-1.1;0;2;29.9;978.8;11.3;-1;0;0;1.5;88;13;0;306.7;194;211;92;12780;87;83.5;0
LUG;01.09.2007 00:00;13;21.5;17.1;-0.8;-1.2;-0.6;0;12.7;3;-2.4;0;0;27.8;981.9;8.7;1.2;0;28.9;2;125;7;0;123.1;75;187;113;14003;122;17.9;4.9
LUG;01.10.2007 00:00;10.2;17.4;13.5;0.3;0;0.5;0;11.7;0;-0.4;0;0;22.8;984.6;4;2.9;0;88.9;1.5;100;3;0;15.5;10;125;124;11599;137;0;16.9
LUG;01.11.2007 00:00;4.6;11.6;7.9;-0.5;-1.1;0;3;6.6;0;-1.9;0;0;19.1;981.7;-1;0.8;0;348.9;1.9;127;4;0;89.3;54;75;122;8938;141;0;124.9
LUG;01.12.2007 00:00;1.5;7.8;4.3;-0.3;-0.5;0.1;11;5.5;0;-0.7;0;0;13.7;986.8;-2.6;3.9;0;485.4;1.5;100;1;0;7.8;10;60;120;8532;132;0;237.4
LUG;01.01.2008 00:00;2;7.9;4.5;0.7;0.8;0.8;2;6.6;0;0.8;0;0;21;986.8;-1.3;3.6;0;479.2;1.2;80;8;0;136;208;59;95;6963;94;0;231.2
LUG;01.02.2008 00:00;2.4;10;5.7;0.7;0.5;1;3;6.7;0;0.8;0;0;16.2;991.1;-2.2;9.5;0;415.8;1.3;76;3;0;36.6;60;106;108;10202;119;0;183.8
LUG;01.03.2008 00:00;5.2;13.9;9.1;0.2;0;0.4;0;6.4;0;-0.8;0;0;24.9;971.7;0.4;-8.3;0;311.3;2.5;119;6;0;78.9;105;167;111;12648;110;0;95.3
LUG;01.04.2008 00:00;7.8;15.3;11.4;-0.9;-0.7;-1.4;0;8.7;0;-0.7;0;0;23.4;975.1;3.9;-3;0;194.1;2;100;14;0;223.1;162;169;91;9327;85;0;42.1
LUG;01.05.2008 00:00;12.5;20;16;-0.3;0.1;-0.8;0;13.8;1;1;0;0;25.5;979.4;7.5;0.2;0;0;1.4;78;15;0;267.3;151;209;93;10156;85;3.1;0
LUG;01.06.2008 00:00;16.2;24.1;19.9;-0.5;0.1;-0.8;0;18;13;1.6;0;6;31.7;979.7;12.4;0.1;2;0;1.3;72;13;0;182;106;234;90;11206;82;69.6;0
LUG;01.07.2008 00:00;17;25.8;21.4;-1.2;-1;-1.5;0;17.8;23;-0.3;0;0;28.9;979.2;12.9;-0.2;0;0;1.7;94;13;0;359;227;254;96;14719;94;96.5;0
LUG;01.08.2008 00:00;17.6;26.3;21.8;-0.3;-0.2;-0.5;0;18.2;24;-0.2;0;2;30.4;978.9;15.1;-0.9;1;0;1.5;88;8;0;110;70;232;102;15106;103;107.6;0
LUG;01.09.2008 00:00;13;20.5;16.6;-1.3;-1.2;-1.6;0;14.8;3;-0.3;0;0;26;980.7;8.4;0;0;0;1.6;100;8;0;188.7;114;156;94;10043;87;18.7;0
